Variant SKU,Product SKU,Original Patterns,AI Detected Pattern,Design Image URL
8820810FSLTGRYE70,8820810FSLTGRY,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/8820810FSLTGRY/gd8tzyqipjrpobijh9u6.jpg
8820810FSTN000E70,8820810FSTN000,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/8820810FSTN000/w3mikaiwyabujixy5a3v.jpg
8830565FBLU000E10,8830565FBLU000,,Plaid,https://brugs-image.s3.us-east-2.amazonaws.com/8830565FBLU000/cuzoybnt4xs2udcad0ke.jpg
8830565FCHL000E10,8830565FCHL000,,Plaid,https://brugs-image.s3.us-east-2.amazonaws.com/8830565FCHL000/uqiw7f8wltkv5ynxcylc.jpg
8830565FGLD000F00,8830565FGLD000,,Plaid,https://brugs-image.s3.us-east-2.amazonaws.com/8830565FGLD000/ci8gnz6l6ouowqeki5wv.jpg
8830565FIVYCHLE10,8830565FIVYCHL,,Plaid,https://brugs-image.s3.us-east-2.amazonaws.com/8830565FIVYCHL/vyvnfgn5i4ptbhh0oix0.jpg
8830565FNVY000E10,8830565FNVY000,,Plaid,https://brugs-image.s3.us-east-2.amazonaws.com/8830565FNVY000/zp76u65slnhxjg6f7wgc.jpg
8830566FIVYGRYC50,8830566FIVYGRY,,Plaid,https://brugs-image.s3.us-east-2.amazonaws.com/8830566FIVYGRY/a2ybpb61hlfkikj37zup.jpg
8886701FGRY000F00,8886701FGRY000,,Solid,https://brugs-image.s3.us-east-2.amazonaws.com/8886701FGRY000/bhqg7djcxze2ealbtlzj.jpg
8886701FLPK000E10,8886701FLPK000,,Solid,https://brugs-image.s3.us-east-2.amazonaws.com/8886701FLPK000/arlhgx7eukmqpcbiuwkd.jpg
8886701FTPE000C50,8886701FTPE000,,Solid,https://brugs-image.s3.us-east-2.amazonaws.com/8886701FTPE000/nhrrh5zeof3eyqntctim.jpg
8900724FTANGRYC50,8900724FTANGRY,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/8900724FTANGRY/ezflqpzmmezvfnwa1xfj.jpg
8900771FCHLTANC50,8900771FCHLTAN,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/8900771FCHLTAN/dnjgnumoegtemljuwt5r.jpg
8900787FBGEGRYC50,8900787FBGEGRY,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/8900787FBGEGRY/jxvyw9586upcmbzzlja3.jpg
8900813FGRY000E10,8900813FGRY000,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/8900813FGRY000/xungi9qcqdmzjtxyr7so.jpg
8900814FGRY000C50,8900814FGRY000,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/8900814FGRY000/iu46xn1y0cuiualpofy3.jpg
8900815FGRYBGEC50,8900815FGRYBGE,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/8900815FGRYBGE/vepnyphn1xpelago0mfn.jpg
8900816FCHLMLTE10,8900816FCHLMLT,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/8900816FCHLMLT/ofkve4s6nqfpdzkwxpcf.jpg
8900817FGRYBGEC50,8900817FGRYBGE,,Striped,https://brugs-image.s3.us-east-2.amazonaws.com/8900817FGRYBGE/ghr2qinptfkibrvuryak.jpg
8900818FGRYMLTC50,8900818FGRYMLT,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/8900818FGRYMLT/vvt3b6onefd1byrozazn.jpg
9096791FBLUBGEC50,9096791FBLUBGE,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/9096791FBLUBGE/85902081c66ac59b2167b7da0e42ea057b5e78d3.jpg
9096791FSLVGRNC50,9096791FSLVGRN,,Floral,https://brugs-image.s3.us-east-2.amazonaws.com/9096791FSLVGRN/1a5ee393cea84806ad95d4fa41898e198ad32510.jpg
9096792FGRY000C50,9096792FGRY000,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/9096792FGRY000/udksatchoi937bn1zu67.jpg
9096793FMLT000C50,9096793FMLT000,,Floral,https://brugs-image.s3.us-east-2.amazonaws.com/9096793FMLT000/qqdunik0ikq67i99i4q1.jpg
9096794FBLUMLTC50,9096794FBLUMLT,,Medallion,https://brugs-image.s3.us-east-2.amazonaws.com/9096794FBLUMLT/xstmgrk78nzhkfrnkcrh.jpg
90969G4FRSTGRYC50,90969G4FRSTGRY,,Floral,https://brugs-image.s3.us-east-2.amazonaws.com/90969G4FRSTGRY/c221ef52b7d3d14d0f2e1eb2e41265272977588e.jpg
90969G5FBGEGRYC50,90969G5FBGEGRY,,Floral,https://brugs-image.s3.us-east-2.amazonaws.com/90969G5FBGEGRY/1a3b43a670ef50abe7aa39b91ecc481010be0d97.jpg
90969G6FBGEBLUC50,90969G6FBGEBLU,,Tribal,https://brugs-image.s3.us-east-2.amazonaws.com/90969G6FBGEBLU/08da3cce96c5164859ac5e87e16983d0e163834a.jpg
90969G7FIVYBLUC50,90969G7FIVYBLU,,Medallion,https://brugs-image.s3.us-east-2.amazonaws.com/90969G7FIVYBLU/22685590705be67c8f5dbec8974005eddd021c0e.jpg
90969G7FIVYGRNC50,90969G7FIVYGRN,,Medallion,https://brugs-image.s3.us-east-2.amazonaws.com/90969G7FIVYGRN/b3d09fadfe824bc22f03076d2028485529a47eec.jpg
90969G8FIVYMLTC50,90969G8FIVYMLT,,Medallion,https://brugs-image.s3.us-east-2.amazonaws.com/90969G8FIVYMLT/bc65e3f695a9cc9d5ac56dd666bc5667b52eee0b.jpg
90969G9FIVYGRYC50,90969G9FIVYGRY,,Floral,https://brugs-image.s3.us-east-2.amazonaws.com/90969G9FIVYGRY/54ed62b913eab79ee8090b13a153c48c654aa8fb.jpg
90969GBFGRYMLTE50,90969GBFGRYMLT,,Floral,https://brugs-image.s3.us-east-2.amazonaws.com/90969GBFGRYMLT/c3ea219b5ae49292f4b1edd01a28ef4108de9627.jpg
9193963FSMK000C06,9193963FSMK000,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/9193963FSMK000/zepyn1aoj1ttqf5sozgy.jpg
9193964FSTN000C06,9193964FSTN000,,Damask,https://brugs-image.s3.us-east-2.amazonaws.com/9193964FSTN000/umcbojga7bau4yppelij.jpg
9193965FSND000C06,9193965FSND000,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/9193965FSND000/3ebb092ab0efccc2a976c9835f3615117e7a0969.jpg
9193966FGRY000C06,9193966FGRY000,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/9193966FGRY000/3f49355c5e72ac6783bb5b524135c5ed17d530d6.jpg
9193967FCHL000C06,9193967FCHL000,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/9193967FCHL000/340fdda637e947142055214f7f5bd1f8a303d91d.jpg
9203958FSND000A25,9203958FSND000,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/9203958FSND000/5022d825d58712fb92ee803ecd515606ba0d0c76.jpg
9203959FMLT000A25,9203959FMLT000,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/9203959FMLT000/6dfa50f9ffa6c6701ed508014c4ed994882bcf8e.jpg
9203960FRST000A25,9203960FRST000,,Medallion,https://brugs-image.s3.us-east-2.amazonaws.com/9203960FRST000/hhz5ymyifzvwq67vqahf.jpg
9203961FSTN000A25,9203961FSTN000,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/9203961FSTN000/fd19c6f23deaf5e8dc9aae0c86cc533a15d37bb6.jpg
9203962FBLURSTA25,9203962FBLURST,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/9203962FBLURST/52ef895b4c5c5d6a88421bea4d5b8b2839c7d6a7.jpg
9698014FBLUSLVF00,9698014FBLUSLV,,Floral,https://brugs-image.s3.us-east-2.amazonaws.com/9698014FBLUSLV/qvo2bgnlqtt7iy42hng2.jpg
9698014FGRYSLVE10,9698014FGRYSLV,,Damask,https://brugs-image.s3.us-east-2.amazonaws.com/9698014FGRYSLV/wvrgftduml5grj2xpjte.jpg
9698014FIVYBLHF00,9698014FIVYBLH,,Floral,https://brugs-image.s3.us-east-2.amazonaws.com/9698014FIVYBLH/xyc55kyfcjdn8wiimysy.jpg
9698832FIVYBGEE10,9698832FIVYBGE,,Floral,https://brugs-image.s3.us-east-2.amazonaws.com/9698832FIVYBGE/srii3bqtqc2dqagk1cms.jpg
9698832FSLV000E10,9698832FSLV000,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/9698832FSLV000/lnzqjithow7hpvpq38sm.jpg
9698832FSLVGRYE10,9698832FSLVGRY,,Floral,https://brugs-image.s3.us-east-2.amazonaws.com/9698832FSLVGRY/vvidgclbs68txyqhjocm.jpg
9806495FBLHIVYC50,9806495FBLHIVY,,Tribal,https://brugs-image.s3.us-east-2.amazonaws.com/9806495FBLHIVY/fsbfaett02puuwoegmwv.jpg
9806495FBLUGRYC50,9806495FBLUGRY,,Tribal,https://brugs-image.s3.us-east-2.amazonaws.com/9806495FBLUGRY/v1mjuszdm5y8glubgxlu.jpg
9806495FGRYBLUF99,9806495FGRYBLU,,Tribal,https://brugs-image.s3.us-east-2.amazonaws.com/9806495FGRYBLU/yqqmnrofiyhihahuyzbx.jpg
9806496FBRNGRYC50,9806496FBRNGRY,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/9806496FBRNGRY/ibyzh566vqazdzl5bhre.jpg
9806497FBGEGRYC50,9806497FBGEGRY,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/9806497FBGEGRY/q0mqkacq4nard3myfkpb.jpg
9806498FPNKMLTC50,9806498FPNKMLT,,Tribal,https://brugs-image.s3.us-east-2.amazonaws.com/9806498FPNKMLT/bwoppz2nn92p4l42nnxr.jpg
9826499FBLURSTC50,9826499FBLURST,,Medallion,https://brugs-image.s3.us-east-2.amazonaws.com/9826499FBLURST/226e8a7e64ced5d309b927b7f7c6f7863ac5a6aa.jpg
9826500FCHLLBLC50,9826500FCHLLBL,,Medallion,https://brugs-image.s3.us-east-2.amazonaws.com/9826500FCHLLBL/xkp9pxoqozv6fyakg4fi.jpg
9826503FGGY000C50,9826503FGGY000,,Medallion,https://brugs-image.s3.us-east-2.amazonaws.com/9826503FGGY000/wg3tzhtlpktddnbtzdbn.jpg
9826504FGRYPNKE50,9826504FGRYPNK,,Medallion,https://brugs-image.s3.us-east-2.amazonaws.com/9826504FGRYPNK/8ae8e9b6470911f5f72b3d5f999de8a47e98e246.jpg
9826805FBGERSTC50,9826805FBGERST,,Medallion,https://brugs-image.s3.us-east-2.amazonaws.com/9826805FBGERST/ktfze29qpoo2tocilpyj.jpg
9836575FLGY000E50,9836575FLGY000,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/9836575FLGY000/epq2hgm9xlw19vezns9b.jpg
9836576FCHL000C50,9836576FCHL000,,Striped,https://brugs-image.s3.us-east-2.amazonaws.com/9836576FCHL000/ob2skwkljylkyovv5ctz.jpg
9836579FGRY000C50,9836579FGRY000,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/9836579FGRY000/foma4czunlxgtvkwske1.jpg
A01A0110104550576,A01101,,Medallion,https://brugs-image.s3.us-east-2.amazonaws.com/A01101/a01101.jpg
A01A0110604550576,A01106,,Floral,https://brugs-image.s3.us-east-2.amazonaws.com/A01106/a01106.jpg
A01A0110809370576,A01108,,Floral,https://brugs-image.s3.us-east-2.amazonaws.com/A01108/a01108.jpg
A01A0110900330576,A01109,,Floral,https://brugs-image.s3.us-east-2.amazonaws.com/A01109/a01109.jpg
A02A0210209370576,A02102,,Tribal,https://brugs-image.s3.us-east-2.amazonaws.com/A02102/a02102.jpg
A06A0610100040576,A06101,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/A06101/a06101.jpg
A06A0610200120576,A06102,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/A06102/a06102.jpg
A07A0710137930305,A07101,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/A07101/a07101.jpg
A07A0710200090576,A07102,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/A07102/a07102.jpg
A07A0710300120305,A07103,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/A07103/a07103.jpg
A07A0710400160576,A07104,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/A07104/a07104.jpg
A07A0720100370576,A07201,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/A07201/a07201.jpg
A07A0720200070576,A07202,,Textured,https://brugs-image.s3.us-east-2.amazonaws.com/A07202/a07202.jpg
A07A0720300120576,A07203,,Solid,https://brugs-image.s3.us-east-2.amazonaws.com/A07203/a07203.jpg
A07A0720400330576,A07204,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/A07204/a07204.jpg
A07A0720537090576,A07205,,Striped,https://brugs-image.s3.us-east-2.amazonaws.com/A07205/a07205.jpg
A07A0721000300576,A07210,,Solid,https://brugs-image.s3.us-east-2.amazonaws.com/A07210/a07210.jpg
A07A0721100120576,A07211,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/A07211/a07211.jpg
A07A0721200330576,A07212,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/A07212/a07212.jpg
A07A0721300120576,A07213,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/A07213/a07213.jpg
A07A0721400370576,A07214,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/A07214/a07214.jpg
A07A0721500330576,A07215,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/A07215/a07215.jpg
A07A0721600370576,A07216,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/A07216/a07216.jpg
A07A0721700120576,A07217,,Grid,https://brugs-image.s3.us-east-2.amazonaws.com/A07217/a07217.jpg
A09A0911100120576,A09111,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/A09111/a09111.jpg
A12A1299200060576,A12992,,Striped,https://brugs-image.s3.us-east-2.amazonaws.com/A12992/a12992.jpg
A13A1399000370576,A13990,,Solid,https://brugs-image.s3.us-east-2.amazonaws.com/A13990/a13990.jpg
AAD2303-2211,AAD-2303,,Medallion,https://brugs-image.s3.amazonaws.com/SAABCLEGGA1/SAABCLEGGA1-05000709.jpg
AAN-23,AAN,,Geometric,https://brugs-image.s3.amazonaws.com/AAN/AAN-576.jpg
ABBY-1215,ABBY,,Medallion,https://brugs-image.s3.amazonaws.com/ABBY/ABBY-710sq.jpg
ABERF-23,ABERF,,Geometric,https://brugs-image.s3.amazonaws.com/ABERF/ABERF-58.jpg
ABERK-274,ABERK,,Checkered,https://brugs-image.s3.amazonaws.com/ABERK/ABERK-2673.jpg
ABERL-23,ABERL,,Medallion,https://brugs-image.s3.amazonaws.com/ABERL/ABERL-576.jpg
ABIE-1616,ABIE,,Geometric,https://brugs-image.s3.amazonaws.com/ABIE/ABIE-576.jpg
ABIER-1014,ABIER,,Striped,https://brugs-image.s3.amazonaws.com/ABIER/ABIER-576.jpg
ABUC-11038,ABUC,,Tribal,https://brugs-image.s3.amazonaws.com/ABUC/ABUC-11038.jpg
ACHIM-1014,ACHIM,,Medallion,https://brugs-image.s3.amazonaws.com/ACHIM/ACHIM-6796.jpg
ACL-23,ACL,,Medallion,https://brugs-image.s3.amazonaws.com/ACL/ACL-810.jpg
ACMA-1014,ACMA,,Medallion,https://brugs-image.s3.amazonaws.com/ACMA/ACMA-810.jpg
ADAIR-23,ADAIR,,Floral,https://brugs-image.s3.amazonaws.com/ADAIR/ADAIR-2773.jpg
ADAK-23,ADAK,,Floral,https://brugs-image.s3.amazonaws.com/ADAK/ADAK-5373.jpg
ADAN-1014,ADAN,,Medallion,https://brugs-image.s3.amazonaws.com/ADAN/ADAN-6796.jpg
ADARA-1616,ADARA,,Medallion,https://brugs-image.s3.amazonaws.com/ADARA/ADARA-576.jpg
ADDA-1616,ADDA,,Geometric,https://brugs-image.s3.amazonaws.com/ADDA/ADDA-576.jpg
ADELA-23,ADELA,,Chevron,https://brugs-image.s3.amazonaws.com/ADELA/ADELA-69.jpg
ADIT-23,ADIT,,Geometric,https://brugs-image.s3.amazonaws.com/ADIT/ADIT-268.jpg
ADL-1616,ADL,,Abstract,https://brugs-image.s3.amazonaws.com/ADL/ADL-71110.jpg
ADLAY-1014,ADLAY,,Abstract,https://brugs-image.s3.amazonaws.com/ADLAY/ADLAY-810.jpg
ADT-1616,ADT,,Medallion,https://brugs-image.s3.amazonaws.com/ADT/ADT-710102.jpg
AGG-1014,AGG,,Marble,https://brugs-image.s3.amazonaws.com/AGG/AGG-576.jpg
AGNES-1616,AGNES,,Geometric,https://brugs-image.s3.amazonaws.com/AGNES/AGNES-537.jpg
AGS-537,AGS,,Geometric,https://brugs-image.s3.amazonaws.com/AGS/AGS-537.jpg
AGUI-23,AGUI,,Geometric,https://brugs-image.s3.amazonaws.com/AGUI/AGUI-58.jpg
AGUT-1014,AGUT,,Medallion,https://brugs-image.s3.amazonaws.com/AGUT/AGUT-2710.jpg
AHME-537,AHME,,Geometric,https://brugs-image.s3.amazonaws.com/AHME/AHME-537.jpg
AHS-23,AHS,,Striped,https://brugs-image.s3.amazonaws.com/AHS/AHS-58.jpg
AID-31157,AID,,Geometric,https://brugs-image.s3.amazonaws.com/AID/AID-577.jpg
AIMO-1616,AIMO,,Floral,https://brugs-image.s3.amazonaws.com/AIMO/AIMO-810.jpg
AIS-1616,AIS,,Geometric,https://brugs-image.s3.amazonaws.com/AIS/AIS-576.jpg
AIS2304-1014,AIS-2304,,Abstract,https://brugs-image.s3.amazonaws.com/OKL/OKL-5373.jpg
AIS2305-1014,AIS-2305,,Abstract,https://brugs-image.s3.amazonaws.com/COZ/COZ-710103.jpg
AIS2314-23,AIS-2314,,Abstract,https://brugs-image.s3.amazonaws.com/KLLDF/KLLDF-710103.jpg
AJAN-57,AJAN,,Abstract,https://brugs-image.s3.amazonaws.com/AJAN/AJAN-57.jpg
AKAM-1014,AKAM,,Striped,https://brugs-image.s3.amazonaws.com/AKAM/AKAM-576.jpg
AKARI-1616,AKARI,,Medallion,https://brugs-image.s3.amazonaws.com/AKARI/AKARI-576.jpg
AKDI-57,AKDI,,Tribal,https://brugs-image.s3.amazonaws.com/AKDI/AKDI-57.jpg
AKIL-1616,AKIL,,Solid,https://brugs-image.s3.amazonaws.com/AKIL/AKIL-537.jpg
AKIO-2773,AKIO,,Abstract,https://brugs-image.s3.amazonaws.com/AKIO/AKIO-537.jpg
AKIR-1616,AKIR,,Abstract,https://brugs-image.s3.amazonaws.com/AKIR/AKIR-69.jpg
AKIY-1616,AKIY,,Chevron,https://brugs-image.s3.us-east-2.amazonaws.com/AKIY/AKIY-810.jpg
AKR-23,AKR,,Moroccan,https://brugs-image.s3.amazonaws.com/AKR/AKR-58.jpg
AKY-537,AKY,,Floral,https://brugs-image.s3.amazonaws.com/AKY/AKY-537.jpg
ALABA-1215,ALABA,,Abstract,https://brugs-image.s3.amazonaws.com/ALABA/ALABA-710sq.jpg
ALABU-1014,ALABU,,Abstract,https://brugs-image.s3.amazonaws.com/ALABU/ALABU-576.jpg
ALAIR-5373,ALAIR,,Medallion,https://brugs-image.s3.amazonaws.com/ALAIR/ALAIR-5373.jpg
ALAKE-1616,ALAKE,,Geometric,https://brugs-image.s3.amazonaws.com/ALAKE/ALAKE-5373.jpg
ALAR-1616,ALAR,,Striped,https://brugs-image.s3.amazonaws.com/ALAR/ALAR-576.jpg
ALBE-1616,ALBE,,Floral,https://brugs-image.s3.amazonaws.com/ALBE/ALBE-810.jpg
ALBUS-1616,ALBUS,,Geometric,https://brugs-image.s3.amazonaws.com/ALBUS/ALBUS-576.jpg
ALCOY-2710,ALCOY,,Abstract,https://brugs-image.s3.amazonaws.com/ALCOY/ALCOY-5373.jpg
ALD2309-2345,ALD-2309,,Striped,https://brugs-image.s3.amazonaws.com/SALBCHIYOA1/SALBCHIYOA1-04110700.jpg
ALD8637FBGE000F00,ALD8637FBGE000,,Striped,https://brugs-image.s3.us-east-2.amazonaws.com/ALD8637FBGE000/rof9jebfjlxz8hutpoba.jpg
ALD8637FBRN000E10,ALD8637FBRN000,,Striped,https://brugs-image.s3.us-east-2.amazonaws.com/ALD8637FBRN000/lf6msm9yg51kbsqj7pfd.jpg
ALD8637FCHL000F00,ALD8637FCHL000,,Striped,https://brugs-image.s3.us-east-2.amazonaws.com/ALD8637FCHL000/mgmz62nqunozhsvilqgp.jpg
ALD8637FGRY000F00,ALD8637FGRY000,,Striped,https://brugs-image.s3.us-east-2.amazonaws.com/ALD8637FGRY000/e7k8kwwimzn5wrg5aigx.jpg
ALD8637FMLT000E10,ALD8637FMLT000,,Striped,https://brugs-image.s3.us-east-2.amazonaws.com/ALD8637FMLT000/jaqwawbgevfu2w2kpysu.jpg
ALDF-1014,ALDF,,Geometric,https://brugs-image.s3.amazonaws.com/ALDF/ALDF-67rd.jpg
ALDR-23,ALDR,,Chevron,https://brugs-image.s3.amazonaws.com/ALDR/ALDR-58.jpg
ALEA-1616,ALEA,,Medallion,https://brugs-image.s3.amazonaws.com/ALEA/ALEA-810.jpg
ALEG-23,ALEG,,Medallion,https://brugs-image.s3.amazonaws.com/ALEG/ALEG-268.jpg
ALEJO-1616,ALEJO,,Striped,https://brugs-image.s3.amazonaws.com/ALEJO/ALEJO-5373.jpg
ALESS-23,ALESS,,Solid,https://brugs-image.s3.amazonaws.com/ALESS/ALESS-811.jpg
ALEXA-23,ALEXA,,Medallion,https://brugs-image.s3.amazonaws.com/ALEXA/ALEXA-810.jpg
ALF6910FGRY000C50,ALF6910FGRY000,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/ALF6910FGRY000/pxc3atlerwz9ndrt88pz.jpg
ALF6913FCHL000C50,ALF6913FCHL000,,Striped,https://brugs-image.s3.us-east-2.amazonaws.com/ALF6913FCHL000/webmr01jwf0bgkkq53pz.jpg
ALF6920FGRYMLTC50,ALF6920FGRYMLT,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/ALF6920FGRYMLT/ziwrmzgbloghsuxczgd9.jpg
ALF6921FIVYBGEC50,ALF6921FIVYBGE,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/ALF6921FIVYBGE/xoit8dsxwlyvsdgaokrd.jpg
ALF6922FIVY000C50,ALF6922FIVY000,,Solid,https://brugs-image.s3.us-east-2.amazonaws.com/ALF6922FIVY000/zrqy5uyqc2mdiy37argp.jpg
ALF6925FGRYCHLC50,ALF6925FGRYCHL,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/ALF6925FGRYCHL/mtrtiumjluwto8jcjwqe.jpg
ALFRE-4764,ALFRE,,Medallion,https://brugs-image.s3.amazonaws.com/ALFRE/ALFRE-4663.jpg
ALIA-1616,ALIA,,Geometric,https://brugs-image.s3.amazonaws.com/ALIA/ALIA-576.jpg
ALIB-1014,ALIB,,Geometric,https://brugs-image.s3.amazonaws.com/ALIB/ALIB-810.jpg
ALIE-1014,ALIE,,Medallion,https://brugs-image.s3.amazonaws.com/ALIE/ALIE-2773.jpg
ALIM-1616,ALIM,,Geometric,https://brugs-image.s3.amazonaws.com/ALIM/ALIM-576.jpg
ALLEM-1616,ALLEM,,Medallion,https://brugs-image.s3.amazonaws.com/ALLEM/ALLEM-69.jpg
ALLS-1014,ALLS,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/ALLS/ALLS_design_rct_0_calhounstudio.jpg
ALN-1215,ALN,,Geometric,https://brugs-image.s3.amazonaws.com/ALN/ALN-268.jpg
ALOL-1014,ALOL,,Geometric,https://brugs-image.s3.amazonaws.com/ALOL/ALOL-810.jpg
ALOM-23,ALOM,,Striped,https://brugs-image.s3.amazonaws.com/ALOM/ALOM-58.jpg
ALST-23,ALST,,Geometric,https://brugs-image.s3.amazonaws.com/ALST/ALST-58.jpg
ALTRI-427,ALTRI,,Tribal,https://brugs-image.s3.amazonaws.com/ALTRI/ALTRI-427.jpg
AMAK-1616,AMAK,,Geometric,https://brugs-image.s3.amazonaws.com/AMAK/AMAK-576.jpg
AMARO-1014,AMARO,,Floral,https://brugs-image.s3.amazonaws.com/AMARO/AMARO-810.jpg
AMB-1014,AMB,,Tribal,https://brugs-image.s3.amazonaws.com/AMB/AMB-5376.jpg
AMBER-23,AMBER,,Geometric,https://brugs-image.s3.amazonaws.com/AMBER/AMBER-576.jpg
AMBUL-23,AMBUL,,Tribal,https://brugs-image.s3.amazonaws.com/AMBUL/AMBUL-576.jpg
AMERI-1616,AMERI,,Floral,https://brugs-image.s3.amazonaws.com/AMERI/AMERI-69.jpg
AMI8631FBLUGRNC50,AMI8631FBLUGRN,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/AMI8631FBLUGRN/qyccxuus71wu3mxqh0bp.jpg
AMI8632FBRN000C50,AMI8632FBRN000,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/AMI8632FBRN000/wud5obbxe55wau70kvs7.jpg
AMI8633FPURGRNC50,AMI8633FPURGRN,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/AMI8633FPURGRN/vfifzfpgk4zrxwtoftqu.jpg
AMI8634FMLT000E10,AMI8634FMLT000,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/AMI8634FMLT000/bql830gco1fwuf16omps.jpg
AMI8634FTELMLTC50,AMI8634FTELMLT,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/AMI8634FTELMLT/ds1w9jg4btwfbnrc82bg.jpg
AMI8635FGRNBLUC50,AMI8635FGRNBLU,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/AMI8635FGRNBLU/geypbw7iixybzgpim8mf.jpg
AMMA-23,AMMA,,Solid,https://brugs-image.s3.amazonaws.com/AMMA/AMMA-58.jpg
ANAD-1014,ANAD,,Geometric,https://brugs-image.s3.amazonaws.com/ANAD/ANAD-268.jpg
ANAHI-1616,ANAHI,,Geometric,https://brugs-image.s3.amazonaws.com/ANAHI/ANAHI-576.jpg
ANAMB-233,ANAMB,,Medallion,https://brugs-image.s3.amazonaws.com/ANAMB/ANAMB-582.jpg
ANC8004FIVYBLUC00,ANC8004FIVYBLU,,Chevron,https://brugs-image.s3.us-east-2.amazonaws.com/ANC8004FIVYBLU/kfwkgbthnaxpdy4iecit.jpg
ANC8005FBLU000C00,ANC8005FBLU000,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/ANC8005FBLU000/bnjasmop0cy7jh1pdrme.jpg
ANC8006FGRY000C00,ANC8006FGRY000,,Tribal,https://brugs-image.s3.us-east-2.amazonaws.com/ANC8006FGRY000/nglargquk55wxgcsayuz.jpg
ANC8007FBLUIVYE10,ANC8007FBLUIVY,,Tribal,https://brugs-image.s3.us-east-2.amazonaws.com/ANC8007FBLUIVY/kareikeuvsbirispymsf.jpg
ANC8008FIVYBRNC00,ANC8008FIVYBRN,,Diamond,https://brugs-image.s3.us-east-2.amazonaws.com/ANC8008FIVYBRN/ebxa4dqecr0bkkm7rdvj.jpg
ANC8009FBRN000C00,ANC8009FBRN000,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/ANC8009FBRN000/ogdldtmck5pzgpfwwoar.jpg
ANC8010FBGE000C00,ANC8010FBGE000,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/ANC8010FBGE000/mfae3aviqqokue226l8d.jpg
ANC8011FIVY000C00,ANC8011FIVY000,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/ANC8011FIVY000/cns8zdb1hqmfszwotagg.jpg
ANC8013FIVY000E10,ANC8013FIVY000,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/ANC8013FIVY000/f8mglnk7dyyeil6zqpjm.jpg
ANCH-1616,ANCH,,Floral,https://brugs-image.s3.amazonaws.com/ANCH/ANCH-576.jpg
